reading_date,meter_id,customer_id,country,facility,consumption_kwh,unit,data_status
2026-07-21,M049,C009,IN,Facility-09,970.66,kWh,OK
2026-07-21,M050,C010,NL,Facility-10,1766.17,kWh,OK
2026-07-21,M051,C011,US,Facility-11,1011.63,kWh,OK
2026-07-21,M052,C012,SE,Facility-12,3028.63,kWh,OK
2026-07-21,M053,C013,MX,Facility-13,1466.38,kWh,OK
2026-07-21,M054,C014,NL,Facility-14,1754.44,kWh,OK
2026-07-21,M055,C015,UK,Facility-15,957.87,kWh,OK
2026-07-21,M056,C016,US,Facility-16,1100.2,kWh,OK
2026-07-21,M057,C017,DE,Facility-17,2281.14,kWh,OK
2026-07-21,M058,C018,CA,Facility-18,820.43,kWh,OK
2026-07-21,M059,C019,US,Facility-19,2229.92,kWh,OK
2026-07-21,M060,C020,SG,Facility-20,1090.44,kWh,OK
2026-07-22,M001,C001,US,Facility-01,3250.79,kWh,ANOMALY
2026-07-22,M002,C002,US,Facility-02,1520.39,kWh,OK
2026-07-22,M003,C003,DE,Facility-03,2086.13,kWh,OK
2026-07-22,M004,C004,UK,Facility-04,1182.71,kWh,OK
2026-07-22,M005,C005,US,Facility-05,1417.36,kWh,OK
2026-07-22,M006,C006,CA,Facility-06,1658.19,kWh,OK
2026-07-22,M007,C007,AU,Facility-07,1926.94,kWh,OK
2026-07-22,M008,C008,SG,Facility-08,1028.09,kWh,OK
2026-07-22,M009,C009,IN,Facility-09,834.58,kWh,OK
2026-07-22,M010,C010,NL,Facility-10,1685.16,kWh,OK
2026-07-22,M011,C011,US,Facility-11,1021.01,kWh,OK
2026-07-22,M012,C012,SE,Facility-12,3176.32,kWh,OK
2026-07-22,M013,C013,MX,Facility-13,1680.71,kWh,OK
2026-07-22,M014,C014,NL,Facility-14,1996.57,kWh,OK
2026-07-22,M015,C015,UK,Facility-15,2747.24,kWh,ANOMALY
2026-07-22,M016,C016,US,Facility-16,1158.14,kWh,OK
2026-07-22,M017,C017,DE,Facility-17,1919.41,kWh,OK
2026-07-22,M018,C018,CA,Facility-18,894.54,kWh,OK
2026-07-22,M019,C019,US,Facility-19,2100.09,kWh,OK
2026-07-22,M020,C020,SG,Facility-20,1063.35,kWh,OK
2026-07-22,M021,C001,US,Facility-01,1046.56,kWh,OK
2026-07-22,M022,C002,US,Facility-02,1214.84,kWh,OK
2026-07-22,M023,C003,DE,Facility-03,1893.3,kWh,OK
2026-07-22,M024,C004,UK,Facility-04,1112.05,kWh,OK
2026-07-22,M025,C005,US,Facility-05,1547.4,kWh,OK
2026-07-22,M026,C006,CA,Facility-06,1793.39,kWh,OK
2026-07-22,M027,C007,AU,Facility-07,1641.23,kWh,OK
2026-07-22,M028,C008,SG,Facility-08,982.57,kWh,OK
2026-07-22,M029,C009,IN,Facility-09,914.22,kWh,OK
2026-07-22,M030,C010,NL,Facility-10,1842.2,kWh,OK
2026-07-22,M031,C011,US,Facility-11,897.27,kWh,OK
2026-07-22,M032,C012,SE,Facility-12,2641.86,kWh,OK
2026-07-22,M033,C013,MX,Facility-13,1828.32,kWh,OK
2026-07-22,M034,C014,NL,Facility-14,1892.07,kWh,OK
2026-07-22,M035,C015,UK,Facility-15,873.67,kWh,OK
2026-07-22,M036,C016,US,Facility-16,1008.46,kWh,OK
2026-07-22,M037,C017,DE,Facility-17,2102.34,kWh,OK
2026-07-22,M038,C018,CA,Facility-18,1014.92,kWh,OK
2026-07-22,M039,C019,US,Facility-19,2083.92,kWh,OK
2026-07-22,M040,C020,SG,Facility-20,917.81,kWh,OK
2026-07-22,M041,C001,US,Facility-01,1077.25,kWh,OK
2026-07-22,M042,C002,US,Facility-02,1481.25,kWh,OK
2026-07-22,M043,C003,DE,Facility-03,2087.93,kWh,OK
2026-07-22,M044,C004,UK,Facility-04,1247.79,kWh,OK
2026-07-22,M045,C005,US,Facility-05,1568.09,kWh,OK
2026-07-22,M046,C006,CA,Facility-06,1650.87,kWh,OK
2026-07-22,M047,C007,AU,Facility-07,1635.87,kWh,OK
2026-07-22,M048,C008,SG,Facility-08,1096.53,kWh,OK
2026-07-22,M049,C009,IN,Facility-09,1014.41,kWh,OK
2026-07-22,M050,C010,NL,Facility-10,1681.52,kWh,OK
2026-07-22,M051,C011,US,Facility-11,1065.97,kWh,OK
2026-07-22,M052,C012,SE,Facility-12,2934.19,kWh,OK
2026-07-22,M053,C013,MX,Facility-13,1438.26,kWh,OK
2026-07-22,M054,C014,NL,Facility-14,1841.25,kWh,OK
2026-07-22,M055,C015,UK,Facility-15,1009.63,kWh,OK
2026-07-22,M056,C016,US,Facility-16,1152.45,kWh,OK
2026-07-22,M057,C017,DE,Facility-17,1892.92,kWh,OK
2026-07-22,M058,C018,CA,Facility-18,988.58,kWh,OK
2026-07-22,M059,C019,US,Facility-19,2126.32,kWh,OK
2026-07-22,M060,C020,SG,Facility-20,897.32,kWh,OK
2026-07-23,M001,C001,US,Facility-01,1096.06,kWh,OK
2026-07-23,M002,C002,US,Facility-02,1395.3,kWh,OK
2026-07-23,M003,C003,DE,Facility-03,1699.39,kWh,OK
2026-07-23,M004,C004,UK,Facility-04,1141.17,kWh,OK
2026-07-23,M005,C005,US,Facility-05,1368.42,kWh,OK
2026-07-23,M006,C006,CA,Facility-06,1592.01,kWh,OK
2026-07-23,M007,C007,AU,Facility-07,1593.11,kWh,OK
2026-07-23,M008,C008,SG,Facility-08,1066.1,kWh,OK
2026-07-23,M009,C009,IN,Facility-09,1005.63,kWh,OK
2026-07-23,M010,C010,NL,Facility-10,1634.32,kWh,OK
2026-07-23,M011,C011,US,Facility-11,913.36,kWh,OK
2026-07-23,M012,C012,SE,Facility-12,2791.67,kWh,OK
2026-07-23,M013,C013,MX,Facility-13,1741.7,kWh,OK
2026-07-23,M014,C014,NL,Facility-14,1778.39,kWh,OK
2026-07-23,M015,C015,UK,Facility-15,1075.44,kWh,OK
2026-07-23,M016,C016,US,Facility-16,1065.15,kWh,OK
2026-07-23,M017,C017,DE,Facility-17,2276.75,kWh,OK
2026-07-23,M018,C018,CA,Facility-18,788.6,kWh,OK
2026-07-23,M019,C019,US,Facility-19,1974.3,kWh,OK
2026-07-23,M020,C020,SG,Facility-20,1015.49,kWh,OK
2026-07-23,M021,C001,US,Facility-01,1015.87,kWh,OK
2026-07-23,M022,C002,US,Facility-02,1426.89,kWh,OK
2026-07-23,M023,C003,DE,Facility-03,2027.87,kWh,OK
2026-07-23,M024,C004,UK,Facility-04,1156.0,kWh,OK
2026-07-23,M025,C005,US,Facility-05,1465.93,kWh,OK
2026-07-23,M026,C006,CA,Facility-06,1971.44,kWh,OK
2026-07-23,M027,C007,AU,Facility-07,1742.8,kWh,OK
2026-07-23,M028,C008,SG,Facility-08,962.11,kWh,OK
2026-07-23,M029,C009,IN,Facility-09,951.41,kWh,OK
2026-07-23,M030,C010,NL,Facility-10,,kWh,MISSING
2026-07-23,M031,C011,US,Facility-11,878.38,kWh,OK
2026-07-23,M032,C012,SE,Facility-12,2831.81,kWh,OK
2026-07-23,M033,C013,MX,Facility-13,1455.42,kWh,OK
2026-07-23,M034,C014,NL,Facility-14,2208.3,kWh,OK
2026-07-23,M035,C015,UK,Facility-15,1038.07,kWh,OK
2026-07-23,M036,C016,US,Facility-16,1180.72,kWh,OK
2026-07-23,M037,C017,DE,Facility-17,1956.17,kWh,OK
2026-07-23,M038,C018,CA,Facility-18,853.43,kWh,OK
2026-07-23,M039,C019,US,Facility-19,2080.96,kWh,OK
2026-07-23,M040,C020,SG,Facility-20,,kWh,MISSING
2026-07-23,M041,C001,US,Facility-01,944.88,kWh,OK
2026-07-23,M042,C002,US,Facility-02,1311.95,kWh,OK
2026-07-23,M043,C003,DE,Facility-03,1898.44,kWh,OK
2026-07-23,M044,C004,UK,Facility-04,1019.63,kWh,OK
2026-07-23,M045,C005,US,Facility-05,1690.27,kWh,OK
2026-07-23,M046,C006,CA,Facility-06,1702.44,kWh,OK
2026-07-23,M047,C007,AU,Facility-07,1962.57,kWh,OK
2026-07-23,M048,C008,SG,Facility-08,1013.62,kWh,OK
2026-07-23,M049,C009,IN,Facility-09,889.44,kWh,OK
2026-07-23,M050,C010,NL,Facility-10,1889.52,kWh,OK
2026-07-23,M051,C011,US,Facility-11,1000.65,kWh,OK
2026-07-23,M052,C012,SE,Facility-12,2926.54,kWh,OK
2026-07-23,M053,C013,MX,Facility-13,1825.59,kWh,OK
2026-07-23,M054,C014,NL,Facility-14,2007.33,kWh,OK
2026-07-23,M055,C015,UK,Facility-15,874.86,kWh,OK
2026-07-23,M056,C016,US,Facility-16,1140.48,kWh,OK
2026-07-23,M057,C017,DE,Facility-17,,kWh,MISSING
2026-07-23,M058,C018,CA,Facility-18,980.41,kWh,OK
2026-07-23,M059,C019,US,Facility-19,2165.19,kWh,OK
2026-07-23,M060,C020,SG,Facility-20,1085.89,kWh,OK
2026-07-24,M001,C001,US,Facility-01,1141.45,kWh,OK
2026-07-24,M002,C002,US,Facility-02,1427.77,kWh,OK
2026-07-24,M003,C003,DE,Facility-03,1743.7,kWh,OK
2026-07-24,M004,C004,UK,Facility-04,1053.84,kWh,OK
2026-07-24,M005,C005,US,Facility-05,1573.74,kWh,OK
2026-07-24,M006,C006,CA,Facility-06,2001.75,kWh,OK
2026-07-24,M007,C007,AU,Facility-07,1818.88,kWh,OK
2026-07-24,M008,C008,SG,Facility-08,916.08,kWh,OK
2026-07-24,M009,C009,IN,Facility-09,937.33,kWh,OK
2026-07-24,M010,C010,NL,Facility-10,1851.24,kWh,OK
2026-07-24,M011,C011,US,Facility-11,1086.85,kWh,OK
2026-07-24,M012,C012,SE,Facility-12,2936.54,kWh,OK
2026-07-24,M013,C013,MX,Facility-13,1622.73,kWh,OK
2026-07-24,M014,C014,NL,Facility-14,1909.72,kWh,OK
2026-07-24,M015,C015,UK,Facility-15,1105.2,kWh,OK
2026-07-24,M016,C016,US,Facility-16,3179.39,kWh,ANOMALY
2026-07-24,M017,C017,DE,Facility-17,2023.66,kWh,OK
2026-07-24,M018,C018,CA,Facility-18,914.47,kWh,OK
2026-07-24,M019,C019,US,Facility-19,2132.85,kWh,OK
2026-07-24,M020,C020,SG,Facility-20,904.53,kWh,OK
2026-07-24,M021,C001,US,Facility-01,1130.78,kWh,OK
2026-07-24,M022,C002,US,Facility-02,1234.03,kWh,OK
2026-07-24,M023,C003,DE,Facility-03,1695.15,kWh,OK
2026-07-24,M024,C004,UK,Facility-04,1120.0,kWh,OK
2026-07-24,M025,C005,US,Facility-05,1707.62,kWh,OK
2026-07-24,M026,C006,CA,Facility-06,1655.99,kWh,OK
2026-07-24,M027,C007,AU,Facility-07,1926.03,kWh,OK
2026-07-24,M028,C008,SG,Facility-08,1114.72,kWh,OK
2026-07-24,M029,C009,IN,Facility-09,955.58,kWh,OK
2026-07-24,M030,C010,NL,Facility-10,1499.25,kWh,OK
2026-07-24,M031,C011,US,Facility-11,1014.54,kWh,OK
2026-07-24,M032,C012,SE,Facility-12,2776.64,kWh,OK
2026-07-24,M033,C013,MX,Facility-13,1530.06,kWh,OK
2026-07-24,M034,C014,NL,Facility-14,2149.12,kWh,OK
2026-07-24,M035,C015,UK,Facility-15,1003.68,kWh,OK
2026-07-24,M036,C016,US,Facility-16,1169.51,kWh,OK
2026-07-24,M037,C017,DE,Facility-17,2112.06,kWh,OK
2026-07-24,M038,C018,CA,Facility-18,875.53,kWh,OK
2026-07-24,M039,C019,US,Facility-19,1883.04,kWh,OK
2026-07-24,M040,C020,SG,Facility-20,936.44,kWh,OK
2026-07-24,M041,C001,US,Facility-01,1129.33,kWh,OK
2026-07-24,M042,C002,US,Facility-02,1268.1,kWh,OK
2026-07-24,M043,C003,DE,Facility-03,1776.69,kWh,OK
2026-07-24,M044,C004,UK,Facility-04,1123.72,kWh,OK
2026-07-24,M045,C005,US,Facility-05,1561.29,kWh,OK
2026-07-24,M046,C006,CA,Facility-06,1659.37,kWh,OK
2026-07-24,M047,C007,AU,Facility-07,1840.8,kWh,OK
2026-07-24,M048,C008,SG,Facility-08,926.18,kWh,OK
2026-07-24,M049,C009,IN,Facility-09,833.72,kWh,OK
2026-07-24,M050,C010,NL,Facility-10,1484.6,kWh,OK
2026-07-24,M051,C011,US,Facility-11,876.4,kWh,OK
2026-07-24,M052,C012,SE,Facility-12,2994.49,kWh,OK
2026-07-24,M053,C013,MX,Facility-13,1525.72,kWh,OK
2026-07-24,M054,C014,NL,Facility-14,1777.07,kWh,OK
2026-07-24,M055,C015,UK,Facility-15,1025.89,kWh,OK
2026-07-24,M056,C016,US,Facility-16,1084.1,kWh,OK
2026-07-24,M057,C017,DE,Facility-17,1994.74,kWh,OK
2026-07-24,M058,C018,CA,Facility-18,949.13,kWh,OK
2026-07-24,M059,C019,US,Facility-19,2142.44,kWh,OK
2026-07-24,M060,C020,SG,Facility-20,983.26,kWh,OK
2026-07-25,M001,C001,US,Facility-01,848.01,kWh,OK
2026-07-25,M002,C002,US,Facility-02,1144.12,kWh,OK
2026-07-25,M003,C003,DE,Facility-03,5911.51,kWh,ANOMALY
2026-07-25,M004,C004,UK,Facility-04,,kWh,MISSING
2026-07-25,M005,C005,US,Facility-05,1442.23,kWh,OK
2026-07-25,M006,C006,CA,Facility-06,1344.32,kWh,OK
2026-07-25,M007,C007,AU,Facility-07,4305.11,kWh,ANOMALY
2026-07-25,M008,C008,SG,Facility-08,898.39,kWh,OK
2026-07-25,M009,C009,IN,Facility-09,848.88,kWh,OK
2026-07-25,M010,C010,NL,Facility-10,1352.38,kWh,OK
2026-07-25,M011,C011,US,Facility-11,893.23,kWh,OK
2026-07-25,M012,C012,SE,Facility-12,2569.69,kWh,OK
2026-07-25,M013,C013,MX,Facility-13,1500.59,kWh,OK
2026-07-25,M014,C014,NL,Facility-14,1535.82,kWh,OK
2026-07-25,M015,C015,UK,Facility-15,864.02,kWh,OK
2026-07-25,M016,C016,US,Facility-16,854.52,kWh,OK
2026-07-25,M017,C017,DE,Facility-17,1821.22,kWh,OK
2026-07-25,M018,C018,CA,Facility-18,723.66,kWh,OK
2026-07-25,M019,C019,US,Facility-19,1644.05,kWh,OK
2026-07-25,M020,C020,SG,Facility-20,798.68,kWh,OK
2026-07-25,M021,C001,US,Facility-01,995.9,kWh,OK
2026-07-25,M022,C002,US,Facility-02,1110.74,kWh,OK
2026-07-25,M023,C003,DE,Facility-03,1425.86,kWh,OK
2026-07-25,M024,C004,UK,Facility-04,963.55,kWh,OK
2026-07-25,M025,C005,US,Facility-05,1407.12,kWh,OK
2026-07-25,M026,C006,CA,Facility-06,1644.97,kWh,OK
2026-07-25,M027,C007,AU,Facility-07,1483.2,kWh,OK
2026-07-25,M028,C008,SG,Facility-08,875.68,kWh,OK
2026-07-25,M029,C009,IN,Facility-09,899.33,kWh,OK
2026-07-25,M030,C010,NL,Facility-10,1370.6,kWh,OK
2026-07-25,M031,C011,US,Facility-11,737.72,kWh,OK
2026-07-25,M032,C012,SE,Facility-12,2297.31,kWh,OK
2026-07-25,M033,C013,MX,Facility-13,1528.75,kWh,OK
2026-07-25,M034,C014,NL,Facility-14,1505.9,kWh,OK
2026-07-25,M035,C015,UK,Facility-15,766.79,kWh,OK
2026-07-25,M036,C016,US,Facility-16,2471.54,kWh,ANOMALY
2026-07-25,M037,C017,DE,Facility-17,1793.48,kWh,OK
2026-07-25,M038,C018,CA,Facility-18,688.07,kWh,OK
2026-07-25,M039,C019,US,Facility-19,1819.4,kWh,OK
2026-07-25,M040,C020,SG,Facility-20,859.38,kWh,OK
2026-07-25,M041,C001,US,Facility-01,928.49,kWh,OK
2026-07-25,M042,C002,US,Facility-02,1081.57,kWh,OK
2026-07-25,M043,C003,DE,Facility-03,1716.22,kWh,OK
2026-07-25,M044,C004,UK,Facility-04,894.27,kWh,OK
2026-07-25,M045,C005,US,Facility-05,1178.56,kWh,OK
2026-07-25,M046,C006,CA,Facility-06,1514.0,kWh,OK
2026-07-25,M047,C007,AU,Facility-07,1385.09,kWh,OK
2026-07-25,M048,C008,SG,Facility-08,937.52,kWh,OK
2026-07-25,M049,C009,IN,Facility-09,885.4,kWh,OK
2026-07-25,M050,C010,NL,Facility-10,1312.36,kWh,OK
2026-07-25,M051,C011,US,Facility-11,2865.98,kWh,ANOMALY
2026-07-25,M052,C012,SE,Facility-12,2254.51,kWh,OK
2026-07-25,M053,C013,MX,Facility-13,1488.85,kWh,OK
2026-07-25,M054,C014,NL,Facility-14,1740.71,kWh,OK
2026-07-25,M055,C015,UK,Facility-15,843.8,kWh,OK
2026-07-25,M056,C016,US,Facility-16,956.24,kWh,OK
2026-07-25,M057,C017,DE,Facility-17,1623.97,kWh,OK
2026-07-25,M058,C018,CA,Facility-18,835.77,kWh,OK
2026-07-25,M059,C019,US,Facility-19,1630.08,kWh,OK
2026-07-25,M060,C020,SG,Facility-20,847.78,kWh,OK
2026-07-26,M001,C001,US,Facility-01,888.61,kWh,OK
2026-07-26,M002,C002,US,Facility-02,1121.54,kWh,OK
2026-07-26,M003,C003,DE,Facility-03,1788.12,kWh,OK
2026-07-26,M004,C004,UK,Facility-04,1068.44,kWh,OK
2026-07-26,M005,C005,US,Facility-05,1153.77,kWh,OK
2026-07-26,M006,C006,CA,Facility-06,1505.46,kWh,OK
2026-07-26,M007,C007,AU,Facility-07,1630.72,kWh,OK
2026-07-26,M008,C008,SG,Facility-08,786.77,kWh,OK
2026-07-26,M009,C009,IN,Facility-09,894.9,kWh,OK
2026-07-26,M010,C010,NL,Facility-10,1452.0,kWh,OK
2026-07-26,M011,C011,US,Facility-11,782.19,kWh,OK
2026-07-26,M012,C012,SE,Facility-12,2610.45,kWh,OK
2026-07-26,M013,C013,MX,Facility-13,1439.69,kWh,OK
2026-07-26,M014,C014,NL,Facility-14,1743.71,kWh,OK
2026-07-26,M015,C015,UK,Facility-15,769.61,kWh,OK
2026-07-26,M016,C016,US,Facility-16,847.44,kWh,OK
2026-07-26,M017,C017,DE,Facility-17,1736.35,kWh,OK
2026-07-26,M018,C018,CA,Facility-18,734.65,kWh,OK
2026-07-26,M019,C019,US,Facility-19,1733.93,kWh,OK
2026-07-26,M020,C020,SG,Facility-20,846.1,kWh,OK
2026-07-26,M021,C001,US,Facility-01,979.58,kWh,OK
2026-07-26,M022,C002,US,Facility-02,1145.8,kWh,OK
2026-07-26,M023,C003,DE,Facility-03,1809.98,kWh,OK
2026-07-26,M024,C004,UK,Facility-04,1094.35,kWh,OK
2026-07-26,M025,C005,US,Facility-05,1207.75,kWh,OK
2026-07-26,M026,C006,CA,Facility-06,1666.28,kWh,OK
2026-07-26,M027,C007,AU,Facility-07,1526.1,kWh,OK
2026-07-26,M028,C008,SG,Facility-08,805.97,kWh,OK
2026-07-26,M029,C009,IN,Facility-09,725.57,kWh,OK
2026-07-26,M030,C010,NL,Facility-10,1341.26,kWh,OK
2026-07-26,M031,C011,US,Facility-11,814.71,kWh,OK
2026-07-26,M032,C012,SE,Facility-12,2594.28,kWh,OK
2026-07-26,M033,C013,MX,Facility-13,1506.63,kWh,OK
2026-07-26,M034,C014,NL,Facility-14,1848.08,kWh,OK
2026-07-26,M035,C015,UK,Facility-15,888.43,kWh,OK
2026-07-26,M036,C016,US,Facility-16,822.98,kWh,OK
2026-07-26,M037,C017,DE,Facility-17,1952.33,kWh,OK
2026-07-26,M038,C018,CA,Facility-18,842.62,kWh,OK
2026-07-26,M039,C019,US,Facility-19,6884.33,kWh,ANOMALY
2026-07-26,M040,C020,SG,Facility-20,790.72,kWh,OK
2026-07-26,M041,C001,US,Facility-01,803.11,kWh,OK
2026-07-26,M042,C002,US,Facility-02,1027.11,kWh,OK
2026-07-26,M043,C003,DE,Facility-03,1587.3,kWh,OK
2026-07-26,M044,C004,UK,Facility-04,901.55,kWh,OK
2026-07-26,M045,C005,US,Facility-05,1177.71,kWh,OK
2026-07-26,M046,C006,CA,Facility-06,1360.23,kWh,OK
2026-07-26,M047,C007,AU,Facility-07,1506.01,kWh,OK
2026-07-26,M048,C008,SG,Facility-08,801.45,kWh,OK
2026-07-26,M049,C009,IN,Facility-09,831.4,kWh,OK
2026-07-26,M050,C010,NL,Facility-10,1527.64,kWh,OK
2026-07-26,M051,C011,US,Facility-11,895.86,kWh,OK
2026-07-26,M052,C012,SE,Facility-12,2193.92,kWh,OK
2026-07-26,M053,C013,MX,Facility-13,1335.8,kWh,OK
2026-07-26,M054,C014,NL,Facility-14,1467.7,kWh,OK
2026-07-26,M055,C015,UK,Facility-15,863.69,kWh,OK
2026-07-26,M056,C016,US,Facility-16,844.48,kWh,OK
2026-07-26,M057,C017,DE,Facility-17,1665.43,kWh,OK
2026-07-26,M058,C018,CA,Facility-18,839.25,kWh,OK
2026-07-26,M059,C019,US,Facility-19,1969.51,kWh,OK
2026-07-26,M060,C020,SG,Facility-20,3288.24,kWh,ANOMALY
2026-07-27,M001,C001,US,Facility-01,1022.94,kWh,OK
2026-07-27,M002,C002,US,Facility-02,1376.84,kWh,OK
2026-07-27,M003,C003,DE,Facility-03,1772.4,kWh,OK
2026-07-27,M004,C004,UK,Facility-04,1034.64,kWh,OK
2026-07-27,M005,C005,US,Facility-05,1559.75,kWh,OK
2026-07-27,M006,C006,CA,Facility-06,1653.06,kWh,OK
2026-07-27,M007,C007,AU,Facility-07,1820.76,kWh,OK
2026-07-27,M008,C008,SG,Facility-08,907.01,kWh,OK
2026-07-27,M009,C009,IN,Facility-09,1024.3,kWh,OK
2026-07-27,M010,C010,NL,Facility-10,1481.42,kWh,OK
2026-07-27,M011,C011,US,Facility-11,913.78,kWh,OK
2026-07-27,M012,C012,SE,Facility-12,2582.89,kWh,OK
2026-07-27,M013,C013,MX,Facility-13,1645.09,kWh,OK
2026-07-27,M014,C014,NL,Facility-14,1942.2,kWh,OK
2026-07-27,M015,C015,UK,Facility-15,920.43,kWh,OK
2026-07-27,M016,C016,US,Facility-16,1060.87,kWh,OK
2026-07-27,M017,C017,DE,Facility-17,2038.1,kWh,OK
2026-07-27,M018,C018,CA,Facility-18,1014.38,kWh,OK
2026-07-27,M019,C019,US,Facility-19,2139.63,kWh,OK
2026-07-27,M020,C020,SG,Facility-20,1056.57,kWh,OK
2026-07-27,M021,C001,US,Facility-01,977.62,kWh,OK
2026-07-27,M022,C002,US,Facility-02,1418.58,kWh,OK
2026-07-27,M023,C003,DE,Facility-03,2113.89,kWh,OK
2026-07-27,M024,C004,UK,Facility-04,1059.9,kWh,OK
2026-07-27,M025,C005,US,Facility-05,1712.1,kWh,OK
2026-07-27,M026,C006,CA,Facility-06,1826.0,kWh,OK
2026-07-27,M027,C007,AU,Facility-07,1785.91,kWh,OK
2026-07-27,M028,C008,SG,Facility-08,987.38,kWh,OK
2026-07-27,M029,C009,IN,Facility-09,850.99,kWh,OK
2026-07-27,M030,C010,NL,Facility-10,1536.3,kWh,OK
2026-07-27,M031,C011,US,Facility-11,935.6,kWh,OK
2026-07-27,M032,C012,SE,Facility-12,2596.82,kWh,OK
2026-07-27,M033,C013,MX,Facility-13,1727.23,kWh,OK
2026-07-27,M034,C014,NL,Facility-14,1919.99,kWh,OK
2026-07-27,M035,C015,UK,Facility-15,1094.37,kWh,OK
2026-07-27,M036,C016,US,Facility-16,1027.28,kWh,OK
2026-07-27,M037,C017,DE,Facility-17,1946.92,kWh,OK
2026-07-27,M038,C018,CA,Facility-18,848.98,kWh,OK
2026-07-27,M039,C019,US,Facility-19,1929.63,kWh,OK
2026-07-27,M040,C020,SG,Facility-20,1024.69,kWh,OK
2026-07-27,M041,C001,US,Facility-01,1064.19,kWh,OK
2026-07-27,M042,C002,US,Facility-02,1487.1,kWh,OK
2026-07-27,M043,C003,DE,Facility-03,1740.59,kWh,OK
2026-07-27,M044,C004,UK,Facility-04,997.57,kWh,OK
2026-07-27,M045,C005,US,Facility-05,1622.4,kWh,OK
2026-07-27,M046,C006,CA,Facility-06,1604.62,kWh,OK
2026-07-27,M047,C007,AU,Facility-07,1934.1,kWh,OK
2026-07-27,M048,C008,SG,Facility-08,1027.09,kWh,OK
2026-07-27,M049,C009,IN,Facility-09,828.41,kWh,OK
2026-07-27,M050,C010,NL,Facility-10,1609.31,kWh,OK
2026-07-27,M051,C011,US,Facility-11,1005.43,kWh,OK
2026-07-27,M052,C012,SE,Facility-12,3092.41,kWh,OK
2026-07-27,M053,C013,MX,Facility-13,1769.21,kWh,OK
2026-07-27,M054,C014,NL,Facility-14,1972.89,kWh,OK
2026-07-27,M055,C015,UK,Facility-15,999.07,kWh,OK
2026-07-27,M056,C016,US,Facility-16,964.24,kWh,OK
2026-07-27,M057,C017,DE,Facility-17,2012.27,kWh,OK
2026-07-27,M058,C018,CA,Facility-18,885.15,kWh,OK
2026-07-27,M059,C019,US,Facility-19,2081.57,kWh,OK
2026-07-27,M060,C020,SG,Facility-20,965.2,kWh,OK
2026-07-28,M001,C001,US,Facility-01,1110.61,kWh,OK
2026-07-28,M002,C002,US,Facility-02,1235.49,kWh,OK
2026-07-28,M003,C003,DE,Facility-03,1733.59,kWh,OK
2026-07-28,M004,C004,UK,Facility-04,1052.42,kWh,OK
2026-07-28,M005,C005,US,Facility-05,1602.49,kWh,OK
2026-07-28,M006,C006,CA,Facility-06,1907.91,kWh,OK
2026-07-28,M007,C007,AU,Facility-07,1744.08,kWh,OK
2026-07-28,M008,C008,SG,Facility-08,1007.46,kWh,OK
2026-07-28,M009,C009,IN,Facility-09,1047.92,kWh,OK
2026-07-28,M010,C010,NL,Facility-10,1807.5,kWh,OK
2026-07-28,M011,C011,US,Facility-11,1022.04,kWh,OK
2026-07-28,M012,C012,SE,Facility-12,2641.65,kWh,OK
2026-07-28,M013,C013,MX,Facility-13,1551.82,kWh,OK
2026-07-28,M014,C014,NL,Facility-14,2027.35,kWh,OK
2026-07-28,M015,C015,UK,Facility-15,909.14,kWh,OK
2026-07-28,M016,C016,US,Facility-16,1079.19,kWh,OK
2026-07-28,M017,C017,DE,Facility-17,1849.29,kWh,OK
2026-07-28,M018,C018,CA,Facility-18,923.84,kWh,OK
2026-07-28,M019,C019,US,Facility-19,1848.12,kWh,OK
2026-07-28,M020,C020,SG,Facility-20,989.27,kWh,OK
2026-07-28,M021,C001,US,Facility-01,1123.02,kWh,OK
2026-07-28,M022,C002,US,Facility-02,1417.3,kWh,OK
2026-07-28,M023,C003,DE,Facility-03,1971.05,kWh,OK
2026-07-28,M024,C004,UK,Facility-04,1263.24,kWh,OK
2026-07-28,M025,C005,US,Facility-05,1400.63,kWh,OK
2026-07-28,M026,C006,CA,Facility-06,1895.42,kWh,OK
2026-07-28,M027,C007,AU,Facility-07,1620.36,kWh,OK
2026-07-28,M028,C008,SG,Facility-08,1153.79,kWh,OK
2026-07-28,M029,C009,IN,Facility-09,907.4,kWh,OK
2026-07-28,M030,C010,NL,Facility-10,1659.11,kWh,OK
2026-07-28,M031,C011,US,Facility-11,889.36,kWh,OK
2026-07-28,M032,C012,SE,Facility-12,2899.77,kWh,OK
2026-07-28,M033,C013,MX,Facility-13,1678.91,kWh,OK
2026-07-28,M034,C014,NL,Facility-14,2028.63,kWh,OK
2026-07-28,M035,C015,UK,Facility-15,1032.26,kWh,OK
2026-07-28,M036,C016,US,Facility-16,1031.04,kWh,OK
2026-07-28,M037,C017,DE,Facility-17,2132.73,kWh,OK
2026-07-28,M038,C018,CA,Facility-18,817.09,kWh,OK
2026-07-28,M039,C019,US,Facility-19,2142.87,kWh,OK
2026-07-28,M040,C020,SG,Facility-20,1004.88,kWh,OK
2026-07-28,M041,C001,US,Facility-01,903.3,kWh,OK
2026-07-28,M042,C002,US,Facility-02,1229.39,kWh,OK
2026-07-28,M043,C003,DE,Facility-03,2132.56,kWh,OK
2026-07-28,M044,C004,UK,Facility-04,,kWh,MISSING
